land_description,latitude,longitude
SW-06-31-23-W4,51.61976839,-113.2587155
NW-36-30-24-W4,51.61606159,-113.2573128
NW-25-30-24-W4,51.60159074,-113.2573112
NW-06-31-23-W4,51.63072706,-113.2587753
NE-36-30-24-W4,51.61605007,-113.2457072
SE-25-30-24-W4,51.59433679,-113.2457034
SE-25-30-24-W4,51.59063057,-113.2457021
SW-05-31-23-W4,51.62349323,-113.2411632
SW-31-30-23-W4,51.60878926,-113.2397576
SW-05-31-23-W4,51.62349617,-113.2351933
NW-31-30-23-W4,51.61604696,-113.2338239
NW-31-30-23-W4,51.61604363,-113.2397575
NW-11-30-24-W4,51.55785207,-113.2807481
NW-11-30-24-W4,51.5578564,-113.2866826
SE-14-30-24-W4,51.56525956,-113.269163
SW-14-30-24-W4,51.5652693,-113.2866855
NW-12-30-24-W4,51.55784214,-113.2632189
SE-15-30-24-W4,51.56527155,-113.2926266
NW-02-30-24-W4,51.54339187,-113.2866798
NE-14-30-24-W4,51.57249293,-113.2691646
NW-26-29-24-W4,51.51433404,-113.2807509
NE-35-29-24-W4,51.52876053,-113.2691658
NW-25-29-24-W4,51.51430221,-113.2573425
SW-31-29-23-W4,51.52149926,-113.2338454
SE-01-30-24-W4,51.53612109,-113.2457008
NW-06-30-23-W4,51.54334318,-113.2338286
SE-13-30-24-W4,51.5615197,-113.2456972
SW-13-30-24-W4,51.56154054,-113.2572801
NE-18-30-23-W4,51.57246968,-113.2222595
SE-06-30-23-W4,51.53242093,-113.2222564
SW-04-31-23-W4,51.6235031,-113.2175383
SW-29-29-23-W4,51.50705013,-113.2163426
SW-29-29-23-W4,51.50334301,-113.21634
SE-17-31-23-W4,51.6489128,-113.2235515
SW-16-31-23-W4,51.65262147,-113.2175797
SE-19-29-23-W4,51.49241313,-113.2222741
SE-18-29-23-W4,51.47796891,-113.2222732
SW-17-29-23-W4,51.47797853,-113.2163397
NW-14-29-24-W4,51.48522624,-113.2807565
NE-23-29-24-W4,51.49967771,-113.269223
SE-14-29-24-W4,51.47797806,-113.2692025
NE-26-29-24-W4,51.51432244,-113.2692014
SW-13-29-24-W4,51.4779746,-113.2632647
SE-29-31-23-W4,51.68173107,-113.2235735
NE-17-31-23-W4,51.65985175,-113.2235359
SE-29-31-23-W4,51.67802504,-113.2235202
SW-28-31-23-W4,51.68174254,-113.2176223
NW-21-31-23-W4,51.674322,-113.2175409
SE-20-31-23-W4,51.66708515,-113.223528
NE-05-31-23-W4,51.6307435,-113.2235343
NE-08-31-23-W4,51.64520658,-113.2235487
NW-29-31-23-W4,51.68896052,-113.2352083
SE-32-31-23-W4,51.69621571,-113.2236612
NW-33-31-23-W4,51.70345703,-113.2176564
SW-04-32-23-W4,51.71086465,-113.2175322
NW-05-32-23-W4,51.71808236,-113.2411124
SW-20-31-23-W4,51.66707308,-113.2411519
SW-29-31-23-W4,51.67801425,-113.2411492
SW-29-31-23-W4,51.68172561,-113.2351892
SW-20-31-23-W4,51.66707698,-113.2351817
NW-20-31-23-W4,51.67431048,-113.2351814
SW-29-31-23-W4,51.67801756,-113.235181
SW-29-31-23-W4,51.68172357,-113.2411452
SW-18-31-23-W4,51.65260513,-113.2587705
NW-19-31-23-W4,51.6743066,-113.2647314
NW-19-31-23-W4,51.67430692,-113.2587673
SW-30-31-23-W4,51.67801404,-113.2647334
SW-30-31-23-W4,51.67801438,-113.2587692
NW-05-31-23-W4,51.63073647,-113.2411612
NW-05-31-23-W4,51.63073946,-113.2351902
SW-08-31-23-W4,51.63796825,-113.2411593
SW-08-31-23-W4,51.63797058,-113.2351892
SE-18-31-23-W4,51.65260984,-113.2471243
SW-17-31-23-W4,51.65261498,-113.2351887
SW-22-29-24-W4,51.49246404,-113.3041918
NW-35-31-24-W4,51.70342614,-113.3059986
SW-02-32-24-W4,51.7071364,-113.3059992
NW-02-32-24-W4,51.71806188,-113.3060282
SW-23-31-24-W4,51.66706599,-113.3060077
NW-23-31-24-W4,51.67430887,-113.306003
SW-14-31-24-W4,51.64889452,-113.3060102
NW-11-31-24-W4,51.64518471,-113.306009
SW-14-31-24-W4,51.65259664,-113.3060136
NW-34-30-24-W4,51.61608855,-113.3102077
SW-02-31-24-W4,51.61977646,-113.3120119
SW-02-31-24-W4,51.62348044,-113.3120069
NW-34-30-24-W4,51.61608843,-113.3042671
SW-11-31-24-W4,51.63794418,-113.3060135
NW-02-31-24-W4,51.63070704,-113.3060135
SW-34-30-24-W4,51.60887381,-113.310202
SW-22-30-24-W4,51.5797529,-113.3101753
SW-14-32-24-W4,51.73995994,-113.3060417
SW-11-32-24-W4,51.72529683,-113.3060432
NW-11-32-24-W4,51.73253988,-113.3060435
NE-35-31-24-W4,51.70342969,-113.2943515
NE-26-31-24-W4,51.68895015,-113.2943494
NW-36-31-24-W4,51.7034316,-113.2883817
NW-14-31-24-W4,51.6598258,-113.3060107
SW-26-31-24-W4,51.6780195,-113.3059999
SW-26-31-24-W4,51.68172316,-113.3059983
SW-02-32-24-W4,51.71083808,-113.3060072
SW-35-31-24-W4,51.69618574,-113.3059971
NW-26-31-24-W4,51.68895082,-113.3059963
SW-25-31-24-W4,51.67800239,-113.2883743
NW-13-31-24-W4,51.65981273,-113.2883693
SW-25-31-24-W4,51.68171286,-113.2823939
SW-25-31-24-W4,51.67800346,-113.2823922
NW-13-31-24-W4,51.65981917,-113.2823872
NW-24-31-24-W4,51.67429622,-113.2823919
NW-31-31-23-W4,51.70342497,-113.2647299
NW-31-31-23-W4,51.70342637,-113.2587589
NE-31-31-23-W4,51.70342774,-113.2471153
NE-36-31-24-W4,51.70342947,-113.2707241
SW-06-32-23-W4,51.7071312,-113.2647286
SE-01-32-24-W4,51.71085169,-113.2707251
NW-06-32-23-W4,51.71808473,-113.2587494
SE-06-32-23-W4,51.70713923,-113.2471173
SE-25-31-24-W4,51.68171776,-113.2707191
SE-24-31-24-W4,51.66706734,-113.2707154
NE-13-31-24-W4,51.65983125,-113.2707153
NE-24-31-24-W4,51.67430245,-113.2707152
SW-30-31-23-W4,51.68172118,-113.2647345
SW-12-32-24-W4,51.72536263,-113.2884506
NE-11-32-24-W4,51.73258031,-113.2944026
SW-12-32-24-W4,51.72535197,-113.2824464
SW-13-32-24-W4,51.73630629,-113.288426
NW-01-32-24-W4,51.71810953,-113.2824418
NE-12-32-24-W4,51.73256998,-113.2707335
SE-12-32-24-W4,51.72533164,-113.2707298
SE-13-32-24-W4,51.73627868,-113.2707344
SW-14-32-24-W4,51.73625127,-113.3060431
NE-30-31-23-W4,51.68895327,-113.2471157
NE-25-31-24-W4,51.68895466,-113.2707209
NW-30-31-23-W4,51.68895564,-113.2587674
NW-30-31-23-W4,51.68895601,-113.2647367
SW-29-32-23-W4,51.76908583,-113.2411011
SW-28-32-23-W4,51.76912363,-113.2115304
SE-16-31-23-W4,51.64892816,-113.1999498
SW-15-31-23-W4,51.6526379,-113.1939703
SW-15-31-23-W4,51.64893526,-113.1879939
SW-10-31-23-W4,51.63799344,-113.1879608
SE-15-31-23-W4,51.64894049,-113.1763236
SE-15-31-23-W4,51.65264709,-113.1763218
NE-10-31-23-W4,51.64523147,-113.1763133
NE-03-31-23-W4,51.63076871,-113.1762818
SW-09-32-23-W4,51.72533297,-113.2175244
SE-09-32-23-W4,51.7254029,-113.1998807
NE-15-32-23-W4,51.74722775,-113.1762636
SE-03-32-23-W4,51.71087692,-113.176284
NE-05-32-23-W4,51.71809523,-113.2234988
NE-08-32-23-W4,51.73256491,-113.2234865
NW-15-32-23-W4,51.74727846,-113.1938852
SE-16-32-23-W4,51.73633722,-113.1998684
SW-28-31-23-W4,51.67803416,-113.2115622
SE-28-31-23-W4,51.67804268,-113.1999047
SW-27-31-23-W4,51.67804664,-113.1939307
SW-27-31-23-W4,51.67804883,-113.1879535
NW-28-31-23-W4,51.68898751,-113.2116928
NW-27-31-23-W4,51.68898896,-113.1879497
SW-34-31-23-W4,51.69621858,-113.1939179
SW-33-31-23-W4,51.69623301,-113.2117098
SE-33-31-23-W4,51.69621986,-113.1999349
SW-04-31-23-W4,51.61977906,-113.2114945
NE-04-31-23-W4,51.63075247,-113.1999035
NW-04-31-23-W4,51.6307489,-113.2115766
SW-32-30-23-W4,51.60880461,-113.2163204
SW-03-31-23-W4,51.61978525,-113.1879577
NE-31-30-23-W4,51.61605249,-113.2222461
SW-03-31-23-W4,51.62350833,-113.1879424
SE-05-31-23-W4,51.6234992,-113.2235261
NW-33-30-23-W4,51.61604166,-113.1869473
SE-04-31-23-W4,51.62350653,-113.199895
NW-16-31-23-W4,51.65985814,-113.211593
NW-15-31-23-W4,51.65986828,-113.1939622
SW-21-31-23-W4,51.66709174,-113.2115803
NE-20-31-23-W4,51.67431872,-113.2235216
NW-21-31-23-W4,51.6743264,-113.2115672
NE-21-31-23-W4,51.67433438,-113.199911
SE-21-31-23-W4,51.66709853,-113.1999245
NW-09-31-23-W4,51.64520863,-113.2175828
SW-09-31-23-W4,51.63797781,-113.2175722
SW-16-31-23-W4,51.64891935,-113.2116104
SW-16-31-23-W4,51.65262577,-113.2116047
SE-22-31-23-W4,51.66711336,-113.1763107
NE-22-31-23-W4,51.67434714,-113.1762966
NE-27-31-23-W4,51.68899231,-113.1762906
NW-15-32-23-W4,51.7472615,-113.1879145
NE-16-32-23-W4,51.74726637,-113.1998657
SW-22-32-23-W4,51.75450269,-113.1938793
NW-22-32-23-W4,51.76171088,-113.1879267
NE-21-32-23-W4,51.76172336,-113.1998569
NW-22-32-23-W4,51.76172959,-113.1938735
SW-27-32-23-W4,51.7654161,-113.1879313
SW-27-32-23-W4,51.76543331,-113.1938706
NE-29-32-23-W4,51.77634548,-113.2234828
NW-28-32-23-W4,51.77635319,-113.2175109
NW-28-32-23-W4,51.7763558,-113.2115288
SE-28-32-23-W4,51.76913306,-113.1998549
SW-27-32-23-W4,51.76913742,-113.1938721
NW-27-32-23-W4,51.77634614,-113.1879134
SE-27-32-23-W4,51.76538159,-113.1762915
NE-27-32-23-W4,51.77630403,-113.1762682
SE-27-32-23-W4,51.76908192,-113.1762839
NW-08-32-23-W4,51.73255081,-113.2410945
NE-07-32-23-W4,51.73255373,-113.2470756
NW-08-32-23-W4,51.73255574,-113.2351279
SE-18-32-23-W4,51.73626104,-113.2470726
SW-17-32-23-W4,51.73626378,-113.2351241
SW-17-32-23-W4,51.7399678,-113.2410893
NE-18-32-23-W4,51.7472068,-113.2470676
SE-19-32-23-W4,51.75444154,-113.2470689
SW-20-32-23-W4,51.75444705,-113.2351237
NW-20-32-23-W4,51.76167266,-113.2410943
SE-30-32-23-W4,51.76537985,-113.2470764
NE-30-32-23-W4,51.77632071,-113.247086
SW-05-32-23-W4,51.71085144,-113.2351619
NW-05-32-23-W4,51.71808722,-113.2351454
SW-08-32-23-W4,51.72531641,-113.2411037
SW-08-32-23-W4,51.72532064,-113.2351359
NE-06-32-23-W4,51.71808315,-113.2470887
NW-32-31-23-W4,51.70342898,-113.2411513
SW-19-31-23-W4,51.66707199,-113.2587654
SW-06-32-23-W4,51.70713444,-113.2587585
SW-06-32-23-W4,51.71084548,-113.2647286
NW-06-32-23-W4,51.7180851,-113.2647248
SW-07-32-23-W4,51.72532194,-113.2647264
NW-07-32-23-W4,51.73255891,-113.2587508
SW-18-32-23-W4,51.73626625,-113.2587518
SW-18-32-23-W4,51.73626856,-113.2647395
SW-18-32-23-W4,51.7399725,-113.2587429
SW-19-32-23-W4,51.75444212,-113.258737
SW-19-32-23-W4,51.75444217,-113.2647166
SW-30-32-23-W4,51.7690889,-113.2587462
NE-25-30-24-W4,51.60156789,-113.2457058
SW-30-30-23-W4,51.59061995,-113.2397582
NW-30-30-23-W4,51.60155604,-113.2397578
SW-30-30-23-W4,51.59062735,-113.2338298
NE-19-30-23-W4,51.58692853,-113.222263
SW-29-30-23-W4,51.59433892,-113.2163347
SW-30-30-23-W4,51.59433102,-113.2338301
SW-25-30-24-W4,51.59435832,-113.2573035
NW-19-30-23-W4,51.58691525,-113.2397586
NE-29-30-23-W4,51.60155712,-113.1988427
SW-33-30-23-W4,51.60877656,-113.1869815
SW-33-30-23-W4,51.60878427,-113.1929296
SE-32-30-23-W4,51.60878832,-113.1988447
SW-32-30-23-W4,51.60880043,-113.2103949
NW-32-30-23-W4,51.6160506,-113.2103797
SW-04-31-23-W4,51.62350498,-113.2115602
NE-32-30-23-W4,51.61604994,-113.1988127
NW-28-30-23-W4,51.60155194,-113.1929219
SW-21-30-23-W4,51.57968265,-113.186972
NW-21-30-23-W4,51.58692409,-113.1929056
NW-20-30-23-W4,51.58693054,-113.2163325
SW-28-30-23-W4,51.59062849,-113.1929062
SW-28-30-23-W4,51.59431811,-113.186981
SW-21-30-23-W4,51.57969779,-113.1929047
SW-25-30-24-W4,51.59066177,-113.2632432
SW-24-30-24-W4,51.57972195,-113.2632308
NW-30-30-23-W4,51.60155987,-113.2338274
SW-31-30-23-W4,51.6087937,-113.2338257
SE-18-30-23-W4,51.56153007,-113.2222501
SW-18-30-23-W4,51.56522447,-113.2338284
NE-17-30-23-W4,51.57247431,-113.1988331
NE-13-30-24-W4,51.57246405,-113.2456981
SW-16-30-23-W4,51.56154618,-113.1929025
NW-16-30-23-W4,51.572458,-113.1869702
SW-16-30-23-W4,51.56153359,-113.1869681
NW-13-30-24-W4,51.57248929,-113.2632241
SW-13-30-24-W4,51.56155082,-113.2632167
NE-21-30-23-W4,51.58688372,-113.175412
NE-33-30-23-W4,51.61603417,-113.175359
SE-16-30-23-W4,51.56520914,-113.1753866
NE-16-30-23-W4,51.57242896,-113.1753894
NW-10-32-23-W4,51.73265198,-113.1938971
SW-15-32-23-W4,51.73635559,-113.1938941
SW-15-32-23-W4,51.74005689,-113.193891
SW-15-32-23-W4,51.73633516,-113.1879222
SW-15-32-23-W4,51.74003786,-113.1879188
SE-15-32-23-W4,51.74000063,-113.176266
SE-17-32-23-W4,51.73998303,-113.2234832
NE-17-32-23-W4,51.7472211,-113.2234817
NW-16-32-23-W4,51.74723963,-113.2115356
SW-21-32-23-W4,51.75446394,-113.2175145
SW-21-32-23-W4,51.75447428,-113.2115337
NW-21-32-23-W4,51.76170177,-113.2175129
SW-28-32-23-W4,51.765411,-113.2175122
SW-28-32-23-W4,51.76911807,-113.2175144
NW-21-32-23-W4,51.76170935,-113.211531
NW-10-32-23-W4,51.73263068,-113.1879242
SE-15-32-23-W4,51.73629454,-113.1762697
SE-16-32-23-W4,51.74004076,-113.1998682
NE-34-31-23-W4,51.7034534,-113.1762849
SW-03-32-23-W4,51.70715835,-113.1879459
SW-03-32-23-W4,51.71089993,-113.1879484
NE-03-32-23-W4,51.71812143,-113.1762751
NW-03-32-23-W4,51.71816917,-113.1879353
NW-03-32-23-W4,51.71819343,-113.1939104
SE-10-32-23-W4,51.72535557,-113.1762733
SW-10-32-23-W4,51.7254019,-113.1879283
NW-34-31-23-W4,51.70345247,-113.1879442
SW-04-32-23-W4,51.70715291,-113.2175343
SE-05-32-23-W4,51.70715032,-113.2235101
NW-33-31-23-W4,51.70344578,-113.2116317
SE-05-32-23-W4,51.71086032,-113.2235057
NW-04-32-23-W4,51.71810028,-113.2175282
NW-04-32-23-W4,51.71812457,-113.2115506
SW-09-32-23-W4,51.72535724,-113.2115458
NW-09-32-23-W4,51.73256992,-113.2175206
SW-28-31-23-W4,51.68175195,-113.2116183
NW-09-32-23-W4,51.7325915,-113.2115391
NE-04-32-23-W4,51.71817112,-113.1998872
NW-22-31-23-W4,51.67433815,-113.1939376
SW-03-32-23-W4,51.70715766,-113.1939238
SW-10-32-23-W4,51.72542533,-113.193903
NE-09-32-23-W4,51.73263206,-113.199873
SE-04-32-23-W4,51.70715684,-113.1998995
NW-27-31-23-W4,51.6889871,-113.1939245
SW-22-31-23-W4,51.66710589,-113.1879746
SE-27-31-23-W4,51.67805421,-113.1762898
SE-28-31-23-W4,51.68175447,-113.1999167
SW-27-31-23-W4,51.68175653,-113.1879522
NE-28-31-23-W4,51.68899034,-113.1999393
NW-15-31-23-W4,51.65987221,-113.1879843
NW-22-31-23-W4,51.6743411,-113.187961
NE-19-31-23-W4,51.67430733,-113.2471221
NW-28-31-23-W4,51.68898831,-113.2177224
SW-05-32-23-W4,51.70714441,-113.2351751
SW-04-32-23-W4,51.71087711,-113.2115509
SE-30-31-23-W4,51.68172322,-113.2471187
NW-16-31-23-W4,51.65985454,-113.2175666
SE-03-31-23-W4,51.62351229,-113.1762839
SE-10-31-23-W4,51.63800015,-113.176293
NE-09-31-23-W4,51.64522043,-113.1999397
SW-15-31-23-W4,51.64893225,-113.1939745
SW-10-31-23-W4,51.63798962,-113.1939395
NW-03-31-23-W4,51.63075404,-113.1939221
SW-15-31-23-W4,51.65264102,-113.1879905
SE-05-41-21-W4,52.49221236,-112.9857673
SE-05-41-21-W4,52.49600779,-112.9857626
NE-29-40-21-W4,52.47404341,-112.9857433
SW-32-40-21-W4,52.4812619,-113.0036537
SW-08-41-21-W4,52.51047527,-113.0036259
SW-05-41-21-W4,52.49220799,-112.9976081
NW-05-41-21-W4,52.50326804,-112.9975996
SW-05-41-21-W4,52.49597654,-112.9975969
NW-04-41-21-W4,52.50335202,-112.9736334
NE-04-41-21-W4,52.50335537,-112.9617934
NW-03-41-21-W4,52.5033478,-112.9557178
SE-01-41-22-W4,52.49219936,-113.0337301
SW-36-40-22-W4,52.48141321,-113.0455854
NW-25-40-22-W4,52.47418349,-113.0455905
SW-06-41-21-W4,52.49219873,-113.0215886
NW-07-41-21-W4,52.51762094,-113.0215492
SE-31-40-21-W4,52.48125931,-113.0097342
SW-11-41-22-W4,52.51039829,-113.0756441
NE-30-40-21-W4,52.47404262,-113.0097328
SE-07-41-21-W4,52.51044778,-113.0097042
SE-30-40-21-W4,52.46684169,-113.0097348
NE-17-41-21-W4,52.53239962,-112.9857435
SE-20-41-21-W4,52.53962218,-112.9857391
SW-16-41-21-W4,52.52519795,-112.9797056
NW-16-41-21-W4,52.53241787,-112.9796925
SW-21-41-21-W4,52.53963772,-112.9796795
SW-16-41-21-W4,52.52520356,-112.9736345
NW-16-41-21-W4,52.53242634,-112.9736231
SW-21-41-21-W4,52.53965334,-112.9736083
NE-20-41-21-W4,52.54684457,-112.9857356
SE-16-41-21-W4,52.52151097,-112.9617942
NW-10-41-21-W4,52.51781034,-112.9557209
NE-08-41-21-W4,52.51776697,-112.9857565
SE-08-41-21-W4,52.51053387,-112.9857697
SE-17-41-21-W4,52.52517721,-112.9857486
NW-09-41-21-W4,52.51778962,-112.9797145
SW-09-41-21-W4,52.51055452,-112.9797187
SW-17-41-21-W4,52.52513415,-112.9975323
SW-08-41-21-W4,52.51049442,-112.9975752
NW-09-41-21-W4,52.51779476,-112.9736423
SW-17-41-21-W4,52.52511054,-113.0035693
SW-09-41-21-W4,52.51057048,-112.9736497
SW-35-39-22-W4,52.39412447,-113.0756771
NE-34-39-22-W4,52.40135113,-113.0817365
NW-35-39-22-W4,52.4013516,-113.0756732
SW-03-40-22-W4,52.40875717,-113.0996454
SE-10-40-22-W4,52.42321109,-113.0817734
SE-12-40-22-W4,52.42323317,-113.033757
NW-13-40-22-W4,52.4451321,-113.0516754
SE-15-41-21-W4,52.52162296,-112.9379209
NE-09-41-21-W4,52.5178046,-112.9617937
SW-15-41-21-W4,52.52155237,-112.9496901
SW-10-41-21-W4,52.51057934,-112.9557186
NW-33-40-21-W4,52.48850741,-112.9796922
NE-32-40-21-W4,52.48850496,-112.9857602
SW-04-41-21-W4,52.49221395,-112.9736291
SE-32-40-21-W4,52.48127144,-112.9857469
SW-04-41-21-W4,52.49602235,-112.9736334
NW-04-41-21-W4,52.50333978,-112.979715
NE-05-41-21-W4,52.50331543,-112.9857772
SE-12-41-22-W4,52.51036751,-113.0337183
SW-07-41-21-W4,52.51039153,-113.0215639
NE-12-41-22-W4,52.51759936,-113.0337133
NE-07-41-21-W4,52.51767515,-113.009668
NW-08-41-21-W4,52.51772293,-112.9975409
SW-17-41-21-W4,52.52140486,-113.0035567
SW-18-41-21-W4,52.52503091,-113.0215405
SE-17-41-21-W4,52.52147481,-112.9857505
NE-19-40-21-W4,52.45946996,-113.0097317
SW-29-40-21-W4,52.46315291,-112.9975909
SW-32-40-21-W4,52.48126574,-112.9975867
NW-20-40-21-W4,52.45948112,-113.0036568
SW-29-40-21-W4,52.46685449,-113.0036521
NW-29-40-21-W4,52.47404764,-113.0036482
SE-30-40-21-W4,52.46314952,-113.0097327
NW-31-40-21-W4,52.48849164,-113.0215893
NW-32-40-21-W4,52.4884981,-113.0036697
SE-06-41-21-W4,52.49220392,-113.0097464
SW-06-41-21-W4,52.49590125,-113.0276545
SW-05-41-21-W4,52.49220618,-113.0036772
NW-31-39-21-W4,52.40137123,-113.0216437
SW-06-40-21-W4,52.40508788,-113.0277143
SE-36-39-22-W4,52.3941439,-113.0337821
SE-03-40-22-W4,52.40505614,-113.0817355
SE-15-40-22-W4,52.43414714,-113.0817761
SE-34-39-22-W4,52.39412176,-113.0817373
SW-02-40-22-W4,52.40505543,-113.0756716
SW-14-40-22-W4,52.43415959,-113.0696282
NW-23-40-22-W4,52.45956353,-113.0695956
SW-34-39-22-W4,52.39411513,-113.0935611
NW-02-40-22-W4,52.41599515,-113.0757009
SW-11-40-22-W4,52.42322369,-113.0696253
SW-36-39-22-W4,52.39414417,-113.045607
NW-36-39-22-W4,52.40137412,-113.0456237
NW-01-40-22-W4,52.41601245,-113.0456137
SW-13-40-22-W4,52.43790102,-113.0516845
NW-24-40-22-W4,52.4595948,-113.0516709
SW-24-40-22-W4,52.45236332,-113.0516708
SE-23-40-22-W4,52.45235214,-113.0577472
SE-26-40-22-W4,52.46329383,-113.0577431
SE-35-39-22-W4,52.39413837,-113.0577455
NW-35-40-22-W4,52.48858836,-113.0756466
SE-03-41-22-W4,52.49222033,-113.0817147
SW-02-41-22-W4,52.49592536,-113.0695693
NW-02-41-22-W4,52.50316447,-113.075637
NW-02-41-22-W4,52.50316219,-113.0695653
SE-10-41-22-W4,52.51040414,-113.0817133
NE-27-40-22-W4,52.47419511,-113.0817243
SW-34-40-22-W4,52.48142279,-113.0935557
SW-14-41-22-W4,52.52133029,-113.0756676
NE-11-41-22-W4,52.51762713,-113.0577115
SW-18-40-22-W4,52.43404662,-113.1655118
SW-29-40-22-W4,52.46686494,-113.1415145
SE-29-40-22-W4,52.4669205,-113.1296951
SE-28-40-22-W4,52.46695483,-113.1057161
SW-10-40-22-W4,52.42320617,-113.0936111
SW-16-40-22-W4,52.43413028,-113.1175954
SW-15-40-22-W4,52.43414663,-113.0996443
SE-16-40-22-W4,52.43784802,-113.1057311
NW-34-39-22-W4,52.40134706,-113.0996267
SW-04-40-22-W4,52.40501601,-113.1175158
SE-05-40-22-W4,52.40870344,-113.1297028
SW-03-40-22-W4,52.40876115,-113.0935783
SW-30-40-22-W4,52.46680659,-113.1655201
SE-19-40-22-W4,52.45219795,-113.1536614
NE-19-40-22-W4,52.45941958,-113.1536576
SW-20-40-22-W4,52.45223002,-113.1415293
NE-07-40-22-W4,52.43035306,-113.1536764
SW-32-39-22-W4,52.39390944,-113.1475801
SW-05-40-22-W4,52.40868899,-113.1415567
NW-17-40-22-W4,52.44498312,-113.1475932
SE-06-40-22-W4,52.40496337,-113.1536628
NE-18-40-22-W4,52.44497751,-113.1536655
SW-31-39-22-W4,52.39398535,-113.1654936
SW-06-40-22-W4,52.40494233,-113.165508
NE-05-41-22-W4,52.50318048,-113.1296977
SW-16-41-22-W4,52.52504796,-113.1175423
NE-09-41-22-W4,52.51765304,-113.1056974
SE-33-40-22-W4,52.48141663,-113.1056972
SE-08-41-22-W4,52.5104141,-113.129694
NW-06-41-22-W4,52.50313297,-113.1655606
NE-06-41-22-W4,52.5031649,-113.1537305
NE-30-40-22-W4,52.47405366,-113.1536432
NW-05-41-22-W4,52.50318136,-113.1476727
NW-29-40-22-W4,52.47406144,-113.1475564
SE-07-41-22-W4,52.51039083,-113.1537352
NE-30-41-21-W4,52.56143671,-113.0096906
NW-29-41-21-W4,52.56147664,-113.0036231
NW-29-41-21-W4,52.5614905,-112.9975464
NE-18-41-21-W4,52.53231438,-113.0096749
NW-17-41-21-W4,52.53234092,-113.003594
SE-19-41-21-W4,52.53954542,-113.0096928
SW-20-41-21-W4,52.53957126,-113.0036186
SW-20-41-21-W4,52.53958935,-112.9975604
NW-18-41-21-W4,52.5322635,-113.0215394
NW-17-41-21-W4,52.53236183,-112.997546
SE-18-41-21-W4,52.52508341,-113.0096582
NE-19-41-21-W4,52.54677602,-113.0097121
SE-30-41-21-W4,52.55048225,-113.0097215
SW-29-41-21-W4,52.55050709,-113.0036554
SW-29-41-21-W4,52.55052026,-112.9975823
SE-30-41-21-W4,52.55419415,-113.0097092
SW-29-41-21-W4,52.55423738,-112.9975701
SW-29-41-21-W4,52.55422388,-113.0036444
NW-20-41-21-W4,52.54680159,-113.0036433
NW-20-41-21-W4,52.54681701,-112.9975757
NW-30-41-21-W4,52.5613566,-113.0215289
NW-19-41-21-W4,52.54670083,-113.0276089
SW-30-41-21-W4,52.55040668,-113.0276059
NW-19-41-21-W4,52.54672565,-113.0215466
NE-24-41-22-W4,52.5467074,-113.033694
SW-30-41-21-W4,52.55043253,-113.0215485
SW-19-41-21-W4,52.53947018,-113.0276129
SW-19-41-21-W4,52.53949514,-113.0215416
SW-30-41-21-W4,52.55413446,-113.02154
SE-13-41-22-W4,52.52130562,-113.0337105
NE-25-41-22-W4,52.56132698,-113.0336962
SE-11-42-22-W4,52.59734195,-113.0576673
NE-11-42-22-W4,52.60456854,-113.0576583
SW-12-42-22-W4,52.59737621,-113.0515796
SW-13-42-22-W4,52.61200697,-113.0515707
NW-12-42-22-W4,52.6046604,-113.0454952
SW-12-42-22-W4,52.5974327,-113.0454972
SW-13-42-22-W4,52.60836459,-113.0454943
SW-13-42-22-W4,52.61206695,-113.0454876
SW-36-41-22-W4,52.56859289,-113.0516734
SW-01-42-22-W4,52.58305578,-113.0515862
NW-01-42-22-W4,52.5901452,-113.0515822
SW-36-41-22-W4,52.56857453,-113.0455801
SW-01-42-22-W4,52.57948436,-113.0455139
SW-01-42-22-W4,52.58308401,-113.0454895
NW-01-42-22-W4,52.59020594,-113.045505
SE-35-41-22-W4,52.56857922,-113.0577369
SE-02-42-22-W4,52.58303757,-113.057667
NE-14-41-22-W4,52.53226393,-113.0576916
SW-24-41-22-W4,52.53949344,-113.051619
SW-25-41-22-W4,52.55042397,-113.04558
SW-24-41-22-W4,52.53948831,-113.0455435
NW-13-41-22-W4,52.53225816,-113.0455367
NW-25-41-22-W4,52.56135198,-113.0455967
NW-24-41-22-W4,52.54671926,-113.0455677
SW-25-41-22-W4,52.55042958,-113.0516703
NW-13-41-22-W4,52.53226477,-113.0516062
SW-13-41-22-W4,52.52133167,-113.0516238
NE-16-41-22-W4,52.532287,-113.1056981
SW-27-41-22-W4,52.55415738,-113.0996494
NW-22-41-22-W4,52.54674928,-113.0996459
SE-27-41-22-W4,52.55041052,-113.0817256
NE-22-41-22-W4,52.54671075,-113.0817237
NW-23-41-22-W4,52.54669745,-113.0756499
SW-26-41-22-W4,52.55410491,-113.0695801
SW-23-41-22-W4,52.53947904,-113.0756485
SE-22-41-22-W4,52.53949071,-113.0817185
SW-34-41-22-W4,52.56858749,-113.0935652
SE-03-42-22-W4,52.57943729,-113.0817018
NW-02-42-22-W4,52.59002727,-113.0756442
SW-02-42-22-W4,52.57945094,-113.0756228
SE-26-41-21-W4,52.55079471,-112.9139126
SE-26-41-21-W4,52.5545038,-112.9138979
NE-26-41-21-W4,52.56174089,-112.9138725
NE-23-41-21-W4,52.54709421,-112.9139277
SE-15-41-21-W4,52.52532179,-112.9379115
NE-15-41-21-W4,52.5325489,-112.937887
